Reactant1;Reactant2;Product;Yield;temperature;ML;B;S;catalysts;ligands;bases;solvents
OB(O)c1ccccc1;CCCCCS(=O)(=O)NC(=O)/C=C/c1ccc(OCCOC)cc1Cc1ncc(Br)s1;CCCCCS(=O)(=O)NC(=O)/C=C/c1ccc(OCCOC)cc1Cc1ncc(-c2ccccc2)s1;52.1;20;M3M;B12B;S28S;c1ccc([P](c2ccccc2)(c2ccccc2)[Pd]([P](c2ccccc2)(c2ccccc2)c2ccccc2)([P](c2ccccc2)(c2ccccc2)c2ccccc2)[P](c2ccccc2)(c2ccccc2)c2ccccc2)cc1;;O=C([O-])[O-].[Na+].[Na+];COCCOC[SPLIT]O
COc1cccc(B(O)O)c1;Brc1cccnc1C1CN(c2ccc3ccccc3n2)C1;COc1cccc(-c2cccnc2C2CN(c3ccc4ccccc4n3)C2)c1;36.0;20;M0M;B16B;S28S;Cl[Pd]Cl;[Fe+2].c1ccc(P(c2ccccc2)[c-]2cccc2)cc1.c1ccc(P(c2ccccc2)[c-]2cccc2)cc1;O=P([O-])([O-])[O-].[K+].[K+].[K+];C1COCCO1[SPLIT]O
COc1cccc(B(O)O)c1;O=C(NCc1ccccc1)c1ccc2cncc(Br)c2n1;COc1cccc(-c2cncc3ccc(C(=O)NCc4ccccc4)nc23)c1;67.25;20;M0M;B12B;S28S;Cl[Pd]Cl;[Fe+2].c1ccc(P(c2ccccc2)[c-]2cccc2)cc1.c1ccc(P(c2ccccc2)[c-]2cccc2)cc1;O=C([O-])[O-].[Cs+].[Cs+];C1COCCO1[SPLIT]O
CN(C)C(=O)c1ccc(B(O)O)cc1;Nc1ncc(Br)nc1-c1nnc(-c2ccccc2)o1;CN(C)C(=O)c1ccc(-c2cnc(N)c(-c3nnc(-c4ccccc4)o3)n2)cc1;56.2;20;M7M;B12B;S22S;[Pd];c1ccc(P(c2ccccc2)c2ccccc2)cc1;O=C([O-])[O-].[Na+].[Na+];CC#N[SPLIT]CCOC(C)=O[SPLIT]O
COc1ccc(B(O)O)cc1;CC(=O)c1ccc(Br)cn1;COc1ccc(-c2ccc(C(C)=O)nc2)cc1;88.0;20;M3M;B12B;S18S;c1ccc([P](c2ccccc2)(c2ccccc2)[Pd]([P](c2ccccc2)(c2ccccc2)c2ccccc2)([P](c2ccccc2)(c2ccccc2)c2ccccc2)[P](c2ccccc2)(c2ccccc2)c2ccccc2)cc1;;O=C([O-])[O-].[Na+].[Na+];CCO[SPLIT]Cc1ccccc1
CC(C)(C)OC(=O)N1CCOc2ccc(B(O)O)cc2C1;CC(=O)Nc1ncc(Br)s1;CC(=O)Nc1ncc(-c2ccc3c(c2)CN(C(=O)OC(C)(C)C)CCO3)s1;56.25;20;M0M;B12B;S28S;Cl[Pd]Cl;[Fe+2].c1ccc(P(c2ccccc2)[c-]2cccc2)cc1.c1ccc(P(c2ccccc2)[c-]2cccc2)cc1;O=C([O-])[O-].[K+].[K+];C1COCCO1[SPLIT]O
OB(O)c1cc2ccccc2o1;Cc1cc(C(=O)NS(=O)(=O)c2ccccc2S(N)(=O)=O)ccc1Br;Cc1cc(C(=O)NS(=O)(=O)c2ccccc2S(N)(=O)=O)ccc1-c1cc2ccccc2o1;41.05;20;M0M;B12B;S19S;Cl[Pd]Cl;[Fe+2].c1ccc(P(c2ccccc2)[c-]2cccc2)cc1.c1ccc(P(c2ccccc2)[c-]2cccc2)cc1;O=C([O-])[O-].[Na+].[Na+];CN(C)C=O
OB(O)c1ccc2c(c1)CCO2;O=S(=O)(c1ccccc1)n1cc(-c2cnn(C(c3ccccc3)(c3ccccc3)c3ccccc3)c2)c2cc(Br)cnc21;O=S(=O)(c1ccccc1)n1cc(-c2cnn(C(c3ccccc3)(c3ccccc3)c3ccccc3)c2)c2cc(-c3ccc4c(c3)CCO4)cnc21;87.35;20;M1M;B12B;S18S;Cl[Pd](Cl)([P](c1ccccc1)(c1ccccc1)c1ccccc1)[P](c1ccccc1)(c1ccccc1)c1ccccc1;;O=C([O-])[O-].[Na+].[Na+];CCO[SPLIT]Cc1ccccc1
Cc1noc(C)c1B(O)O;Nc1cccc(Br)c1;Cc1noc(C)c1-c1cccc(N)c1;71.0;20;M3M;B12B;S21S;c1ccc([P](c2ccccc2)(c2ccccc2)[Pd]([P](c2ccccc2)(c2ccccc2)c2ccccc2)([P](c2ccccc2)(c2ccccc2)c2ccccc2)[P](c2ccccc2)(c2ccccc2)c2ccccc2)cc1;;O=C([O-])[O-].[Na+].[Na+];COCCOC
Cc1ccncc1B(O)O;COc1cc(OC)c([N+](=O)[O-])c(-n2cc(C)nc2Br)c1;COc1cc(OC)c([N+](=O)[O-])c(-n2cc(C)nc2-c2cnccc2C)c1;69.0;20;M3M;B12B;S28S;c1ccc([P](c2ccccc2)(c2ccccc2)[Pd]([P](c2ccccc2)(c2ccccc2)c2ccccc2)([P](c2ccccc2)(c2ccccc2)c2ccccc2)[P](c2ccccc2)(c2ccccc2)c2ccccc2)cc1;;O=C([O-])[O-].[K+].[K+];C1COCCO1[SPLIT]O
OB(O)c1cccnc1;Brc1ccn2ccnc2c1;c1cncc(-c2ccn3ccnc3c2)c1;74.85;20;M7M;B12B;S23S;[Pd];c1ccc(P(c2ccccc2)c2ccccc2)cc1;O=C([O-])[O-].[K+].[K+];O
OB(O)c1ccccc1Cl;CCCC(=O)Nc1nn(COCC[Si](C)(C)C)c2cc(Br)ccc12;CCCC(=O)Nc1nn(COCC[Si](C)(C)C)c2cc(-c3ccccc3Cl)ccc12;92.9;20;M3M;B12B;S28S;c1ccc([P](c2ccccc2)(c2ccccc2)[Pd]([P](c2ccccc2)(c2ccccc2)c2ccccc2)([P](c2ccccc2)(c2ccccc2)c2ccccc2)[P](c2ccccc2)(c2ccccc2)c2ccccc2)cc1;;O=C([O-])[O-].[Na+].[Na+];C1COCCO1[SPLIT]O
OB(O)c1cccs1;O=Cc1ccc(Br)cc1;O=Cc1ccc(-c2cccs2)cc1;77.9;20;M3M;B12B;S21S;c1ccc([P](c2ccccc2)(c2ccccc2)[Pd]([P](c2ccccc2)(c2ccccc2)c2ccccc2)([P](c2ccccc2)(c2ccccc2)c2ccccc2)[P](c2ccccc2)(c2ccccc2)c2ccccc2)cc1;;O=C([O-])[O-].[Na+].[Na+];C1CCOC1[SPLIT]COCCOC
OB(O)c1cccnc1;CC1(CO[Si](C)(C)C(C)(C)C)Cc2nnc(C3(c4ccc(Br)c(F)c4)CC3)n2CCS1;CC1(CO[Si](C)(C)C(C)(C)C)Cc2nnc(C3(c4ccc(-c5cccnc5)c(F)c4)CC3)n2CCS1;98.75;20;M3M;B12B;S28S;c1ccc([P](c2ccccc2)(c2ccccc2)[Pd]([P](c2ccccc2)(c2ccccc2)c2ccccc2)([P](c2ccccc2)(c2ccccc2)c2ccccc2)[P](c2ccccc2)(c2ccccc2)c2ccccc2)cc1;;O=C([O-])O.O=C([O-])O.O=C([O-])[O-].O=C([O-])[O-].[K+].[K+].[K+].[Na+].[Na+].[Na+];COCCOC[SPLIT]O
CC(C)(C)OC(=O)c1ccc(B(O)O)cc1;O=C1OC[C@H](c2ccc(F)cc2)N1c1ccn2ncc(Br)c2n1;CC(C)(C)OC(=O)c1ccc(-c2cnn3ccc(N4C(=O)OC[C@@H]4c4ccc(F)cc4)nc23)cc1;59.0;20;M0M;B12B;S21S;[Pd].[Pd];CC(C)c1cc(C(C)C)c(-c2ccccc2P(C2CCCCC2)C2CCCCC2)c(C(C)C)c1.O=C(/C=C/c1ccccc1)/C=C/c1ccccc1;O=C([O-])[O-].[Na+].[Na+];C1COCCO1
O=C(Nc1ccccc1)c1cn2cc(B(O)O)ccc2n1;COc1cccc(Br)n1;COc1cccc(-c2ccc3nc(C(=O)Nc4ccccc4)cn3c2)n1;21.8;20;M0M;B12B;S28S;Cl[Pd]Cl;[Fe+2].c1ccc(P(c2ccccc2)[c-]2cccc2)cc1.c1ccc(P(c2ccccc2)[c-]2cccc2)cc1;O=C([O-])[O-].[Cs+].[Cs+];C1COCCO1[SPLIT]O
OB(O)c1cc(Cl)ccc1O;CC(C)(C)OC(=O)N1CCN(c2cc(Br)ccn2)CC1;CC(C)(C)OC(=O)N1CCN(c2cc(-c3cc(Cl)ccc3O)ccn2)CC1;66.75;20;M1M;B12B;S28S;[Pd].[Pd];O=C(/C=C/c1ccccc1)/C=C/c1ccccc1;O=C([O-])[O-].[Na+].[Na+];C1COCCO1[SPLIT]O
Cc1ccccc1B(O)O;Cn1c2c(c(=O)n1-c1cccc(I)c1)C1CCC2(C)C1(C)C;Cc1ccccc1-c1cccc(-n2c(=O)c3c(n2C)[C@]2(C)CC[C@H]3C2(C)C)c1;43.5;20;M0M;B12B;S22S;Cl[Pd]Cl;[Fe+2].c1ccc(P(c2ccccc2)[c-]2cccc2)cc1.c1ccc(P(c2ccccc2)[c-]2cccc2)cc1;O=C([O-])[O-].[K+].[K+];COCCOC[SPLIT]ClCCl
OB(O)c1ccccc1Cl;Nc1cccc(Br)n1;Nc1cccc(-c2ccccc2Cl)n1;53.4;20;M7M;B12B;S18S;[Pd];c1ccc(P(c2ccccc2)c2ccccc2)cc1;O=C([O-])[O-].[Na+].[Na+];CCO[SPLIT]Cc1ccccc1
Cn1ncc2cc(B(O)O)ccc21;Cc1ccc(C)n1-c1ncc(Br)c(N2CCC3(CCNC3=O)CC2)c1Cl;Cc1ccc(C)n1-c1ncc(-c2ccc3c(cnn3C)c2)c(N2CCC3(CCNC3=O)CC2)c1Cl;80.75;20;M0M;B12B;S22S;Cl[Pd]Cl;[Fe+2].c1ccc(P(c2ccccc2)[c-]2cccc2)cc1.c1ccc(P(c2ccccc2)[c-]2cccc2)cc1;O=C([O-])[O-].[Na+].[Na+];CC#N[SPLIT]ClCCl
OB(O)c1cccs1;Cc1ccc(C(=O)O)c(NC(=O)Cc2c[nH]c3ccc(Br)cc23)c1;Cc1ccc(C(=O)O)c(NC(=O)Cc2c[nH]c3ccc(-c4cccs4)cc23)c1;4.1;20;M3M;B12B;S21S;c1ccc([P](c2ccccc2)(c2ccccc2)[Pd]([P](c2ccccc2)(c2ccccc2)c2ccccc2)([P](c2ccccc2)(c2ccccc2)c2ccccc2)[P](c2ccccc2)(c2ccccc2)c2ccccc2)cc1;;O=C([O-])[O-].[Na+].[Na+];COCCOC
OB(O)c1ccccc1;Cc1ccc2c(c1)c1c(n2-c2ccccc2Br)CCN(C)C1;Cc1ccc2c(c1)c1c(n2-c2ccccc2-c2ccccc2)CCN(C)C1;18.1;20;M1M;B16B;S26S;Cl[Pd](Cl)([P](c1ccccc1)(c1ccccc1)c1ccccc1)[P](c1ccccc1)(c1ccccc1)c1ccccc1;;O=P([O-])([O-])[O-].[K+].[K+].[K+];CN(C)C=O[SPLIT]O
COc1ccc(Cl)cc1B(O)O;Nc1cccnc1Br;COc1ccc(Cl)cc1-c1ncccc1N;72.05;20;M3M;B15B;S28S;c1ccc([P](c2ccccc2)(c2ccccc2)[Pd]([P](c2ccccc2)(c2ccccc2)c2ccccc2)([P](c2ccccc2)(c2ccccc2)c2ccccc2)[P](c2ccccc2)(c2ccccc2)c2ccccc2)cc1;;;COCCOC[SPLIT]O
OB(O)c1ccsc1;CCC1c2cc(F)ccc2-c2cc(Br)ccc2N1S(=O)(=O)c1ccc(OC)cc1;CCC1c2cc(F)ccc2-c2cc(-c3ccsc3)ccc2N1S(=O)(=O)c1ccc(OC)cc1;51.2;20;M0M;B14B;S22S;Cl[Pd]Cl;[Fe+2].c1ccc(P(c2ccccc2)[c-]2cccc2)cc1.c1ccc(P(c2ccccc2)[c-]2cccc2)cc1;[Na+].[OH-];ClCCl
COc1ccccc1B(O)O;Cc1nc(Br)n2c1c(C)nc1ccc(F)cc12;COc1ccccc1-c1nc(C)c2c(C)nc3ccc(F)cc3n12;89.8;20;M3M;B12B;S22S;c1ccc([P](c2ccccc2)(c2ccccc2)[Pd]([P](c2ccccc2)(c2ccccc2)c2ccccc2)([P](c2ccccc2)(c2ccccc2)c2ccccc2)[P](c2ccccc2)(c2ccccc2)c2ccccc2)cc1;;O=C([O-])[O-].[K+].[K+];
Cc1cnccc1B(O)O;Cc1nc(Br)n2c1nnc1c(Cl)cc(C(F)(F)F)cc12;Cc1cnccc1-c1nc(C)c2nnc3c(Cl)cc(C(F)(F)F)cc3n12;29.7;20;M3M;B12B;S28S;c1ccc([P](c2ccccc2)(c2ccccc2)[Pd]([P](c2ccccc2)(c2ccccc2)c2ccccc2)([P](c2ccccc2)(c2ccccc2)c2ccccc2)[P](c2ccccc2)(c2ccccc2)c2ccccc2)cc1;;O=C([O-])[O-].[K+].[K+];C1COCCO1[SPLIT]O
COc1ncc(B(O)O)c(OC)n1;Cc1nc(C)c(I)o1;COc1ncc(-c2oc(C)nc2C)c(OC)n1;66.55;20;M6M;B12B;S17S;CC(=O)[O-].CC(=O)[O-].[Pd+2];c1ccc(P(c2ccccc2)c2ccccc2)cc1;O=C([O-])[O-].[Na+].[Na+];CCCO
OB(O)c1cccnc1F;COc1cc(F)c2c(c1)C1(N=C(N)n3ccnc31)c1cc(Br)ccc1O2;COc1cc(F)c2c(c1)C1(N=C(N)n3ccnc31)c1cc(-c3cccnc3F)ccc1O2;56.6;20;M0M;B12B;S21S;Cl[Pd]Cl;CN(C)c1ccc(P(C(C)(C)C)C(C)(C)C)cc1;O=C([O-])[O-].[K+].[K+];C1COCCO1
OB(O)c1cc(O)c(F)c(F)c1;Nc1ncnc2c1c(I)nn2CCNCc1cccnc1;Nc1ncnc2c1c(-c1cc(O)c(F)c(F)c1)nn2CCNCc1cccnc1;7.5;20;M3M;B12B;S26S;c1ccc([P](c2ccccc2)(c2ccccc2)[Pd]([P](c2ccccc2)(c2ccccc2)c2ccccc2)([P](c2ccccc2)(c2ccccc2)c2ccccc2)[P](c2ccccc2)(c2ccccc2)c2ccccc2)cc1;;O=C([O-])[O-].[Na+].[Na+];CN(C)C=O[SPLIT]O
OB(O)c1ccncc1;CCOC(=O)c1ccc(Br)s1;CCOC(=O)c1ccc(-c2ccncc2)s1;65.85;20;M3M;B12B;S22S;c1ccc([P](c2ccccc2)(c2ccccc2)[Pd]([P](c2ccccc2)(c2ccccc2)c2ccccc2)([P](c2ccccc2)(c2ccccc2)c2ccccc2)[P](c2ccccc2)(c2ccccc2)c2ccccc2)cc1;;O=C([O-])[O-].[Cs+].[Cs+];C1COCCO1[SPLIT]ClCCl[SPLIT]O
OB(O)c1cncnc1;CCOC(=O)/C=C/c1ccc(/C(=C(/CC)c2ccc(Br)cc2)c2ccc3c(cnn3C3CCCCO3)c2)cc1;CCOC(=O)/C=C/c1ccc(/C(=C(/CC)c2ccc(-c3cncnc3)cc2)c2ccc3c(cnn3C3CCCCO3)c2)cc1;47.5;20;M3M;B12B;S22S;c1ccc([P](c2ccccc2)(c2ccccc2)[Pd]([P](c2ccccc2)(c2ccccc2)c2ccccc2)([P](c2ccccc2)(c2ccccc2)c2ccccc2)[P](c2ccccc2)(c2ccccc2)c2ccccc2)cc1;;O=C([O-])[O-].[K+].[K+];CCO[SPLIT]CCOC(C)=O[SPLIT]Cc1ccccc1
OB(O)c1ccccc1;CC(C)(C)OC(=O)NC[C@@]1(C)CC[C@@H](Nc2c(C(N)=O)cnn3cc(Br)cc23)C1(C)C;CC(C)(C)OC(=O)NC[C@@]1(C)CC[C@H](Nc2c(C(N)=O)cnn3cc(-c4ccccc4)cc23)C1(C)C;81.9;20;M0M;B16B;S22S;Cl[Pd]Cl;[Fe+2].c1ccc(P(c2ccccc2)[c-]2cccc2)cc1.c1ccc(P(c2ccccc2)[c-]2cccc2)cc1;O=P([O-])([O-])[O-].[K+].[K+].[K+];C1COCCO1[SPLIT]CCOC(C)=O[SPLIT]CO[SPLIT]ClCCl
OB(O)c1ccc(F)cc1Cl;COc1cc(F)c2nc(C)c3c(C)nc(Br)n3c2c1;COc1cc(F)c2nc(C)c3c(C)nc(-c4ccc(F)cc4Cl)n3c2c1;20.05;20;M3M;B12B;S22S;c1ccc([P](c2ccccc2)(c2ccccc2)[Pd]([P](c2ccccc2)(c2ccccc2)c2ccccc2)([P](c2ccccc2)(c2ccccc2)c2ccccc2)[P](c2ccccc2)(c2ccccc2)c2ccccc2)cc1;;O=C([O-])[O-].[K+].[K+];
Cc1ncccc1B(O)O;O=C(c1ccccc1)n1c(=O)c(I)cn(CCCCCl)c1=O;Cc1ncccc1-c1cn(CCCCCl)c(=O)n(C(=O)c2ccccc2)c1=O;61.2;20;M9M;B12B;S28S;c1ccc([P](c2ccccc2)(c2ccccc2)[Pd]([P](c2ccccc2)(c2ccccc2)c2ccccc2)([P](c2ccccc2)(c2ccccc2)c2ccccc2)[P](c2ccccc2)(c2ccccc2)c2ccccc2)cc1;c1ccc(-c2ccccc2P(C2CCCCC2)C2CCCCC2)cc1;O=C([O-])[O-].[Na+].[Na+];COCCOC[SPLIT]O
CC(C)(C)OC(=O)n1c(B(O)O)cc2ccccc21;O=S(=O)(NC1CCCCC1)c1cc(Br)ccc1Cl;CC(C)(C)OC(=O)n1c(-c2ccc(Cl)c(S(=O)(=O)NC3CCCCC3)c2)cc2ccccc21;76.1;20;M0M;B13B;S28S;Cl[Pd]Cl;[Fe+2].c1ccc(P(c2ccccc2)[c-]2cccc2)cc1.c1ccc(P(c2ccccc2)[c-]2cccc2)cc1;[Cs+].[F-];C1COCCO1[SPLIT]O
OB(O)c1cccnc1;CC(C)(C)OC(=O)CNC(=O)C1=C(O)c2cc(Br)ccc2C(C)(C)C1=O;CC(C)(C)OC(=O)CNC(=O)C1=C(O)c2cc(-c3cccnc3)ccc2C(C)(C)C1=O;40.0;20;M3M;B12B;S21S;c1ccc([P](c2ccccc2)(c2ccccc2)[Pd]([P](c2ccccc2)(c2ccccc2)c2ccccc2)([P](c2ccccc2)(c2ccccc2)c2ccccc2)[P](c2ccccc2)(c2ccccc2)c2ccccc2)cc1;;O=C([O-])[O-].[Na+].[Na+];C1COCCO1
CC(C)Oc1ccc(B(O)O)cc1Cl;Brc1nccs1;CC(C)Oc1ccc(-c2nccs2)cc1Cl;88.9;20;M0M;B12B;S22S;Cl[Pd]Cl;[Fe+2].c1ccc(P(c2ccccc2)[c-]2cccc2)cc1.c1ccc(P(c2ccccc2)[c-]2cccc2)cc1;O=C([O-])[O-].[Cs+].[Cs+];CC#N[SPLIT]CO[SPLIT]ClCCl[SPLIT]O
CCOc1ccc(B(O)O)cc1;COc1ccc(N2CCN(c3ccc(OC)nc3Br)CC2)cc1;CCOc1ccc(-c2nc(OC)ccc2N2CCN(c3ccc(OC)cc3)CC2)cc1;78.85;20;M3M;B12B;S25S;c1ccc([P](c2ccccc2)(c2ccccc2)[Pd]([P](c2ccccc2)(c2ccccc2)c2ccccc2)([P](c2ccccc2)(c2ccccc2)c2ccccc2)[P](c2ccccc2)(c2ccccc2)c2ccccc2)cc1;;O=C([O-])[O-].[Na+].[Na+];CCO[SPLIT]Cc1ccccc1[SPLIT]O
COc1ccc2c(Cl)ncc(B(O)O)c2c1;Brc1nccs1;COc1ccc2c(Cl)ncc(-c3nccs3)c2c1;32.95;20;M3M;B12B;S22S;c1ccc([P](c2ccccc2)(c2ccccc2)[Pd]([P](c2ccccc2)(c2ccccc2)c2ccccc2)([P](c2ccccc2)(c2ccccc2)c2ccccc2)[P](c2ccccc2)(c2ccccc2)c2ccccc2)cc1;;O=C([O-])[O-].[K+].[K+];CCO[SPLIT]COCCOC[SPLIT]O
OB(O)c1ccccc1Cl;Clc1ccc2sc(Br)cc2c1;Clc1ccc2sc(-c3ccccc3Cl)cc2c1;94.85;20;M3M;B12B;S22S;c1ccc([P](c2ccccc2)(c2ccccc2)[Pd]([P](c2ccccc2)(c2ccccc2)c2ccccc2)([P](c2ccccc2)(c2ccccc2)c2ccccc2)[P](c2ccccc2)(c2ccccc2)c2ccccc2)cc1;;O=C([O-])[O-].[Na+].[Na+];CCOC(C)=O[SPLIT]COCCOC[SPLIT]O
CC(C)(C)OC(=O)NCc1ccc(F)c(B(O)O)c1;FC(F)(F)c1ncc(Br)cn1;CC(C)(C)OC(=O)NCc1ccc(F)c(-c2cnc(C(F)(F)F)nc2)c1;72.7;20;M7M;B12B;S26S;[Pd];c1ccc(P(c2ccccc2)c2ccccc2)cc1;O=C([O-])[O-].[K+].[K+];CN(C)C=O[SPLIT]O
CCc1ccccc1B(O)O;COC(=O)c1ccc2c(c1)OCCn1cc(I)nc1-2;CCc1ccccc1-c1cn2c(n1)-c1ccc(C(=O)OC)cc1OCC2;14.6;20;M3M;B12B;S22S;c1ccc([P](c2ccccc2)(c2ccccc2)[Pd]([P](c2ccccc2)(c2ccccc2)c2ccccc2)([P](c2ccccc2)(c2ccccc2)c2ccccc2)[P](c2ccccc2)(c2ccccc2)c2ccccc2)cc1;;O=C([O-])[O-].[Na+].[Na+];CC#N
COc1cccc(B(O)O)c1;O=C(NCc1ccncc1)c1ccc2cncc(Br)c2n1;COc1cccc(-c2cncc3ccc(C(=O)NCc4ccncc4)nc23)c1;73.25;20;M0M;B12B;S28S;Cl[Pd]Cl;[Fe+2].c1ccc(P(c2ccccc2)[c-]2cccc2)cc1.c1ccc(P(c2ccccc2)[c-]2cccc2)cc1;O=C([O-])[O-].[Cs+].[Cs+];C1COCCO1[SPLIT]O
COc1ccccc1B(O)O;Cc1ccc(S(=O)(=O)n2cc(I)c3nc(Br)cnc32)cc1;COc1ccccc1-c1cn(S(=O)(=O)c2ccc(C)cc2)c2ncc(Br)nc12;34.0;20;M6M;B12B;S22S;Cl[Pd-2](Cl)([PH](c1ccccc1)(c1ccccc1)c1ccccc1)[PH](c1ccccc1)(c1ccccc1)c1ccccc1;;O=C([O-])O.[Na+];CC#N[SPLIT]CCOC(C)=O
OB(O)c1ccc(F)cc1C(F)(F)F;Clc1ccnc2c(Br)csc12;Fc1ccc(-c2csc3c(Cl)ccnc23)c(C(F)(F)F)c1;91.2;20;M0M;B16B;S22S;Cl[Pd]Cl;[Fe+2].c1ccc(P(c2ccccc2)[c-]2cccc2)cc1.c1ccc(P(c2ccccc2)[c-]2cccc2)cc1;O=P([O-])([O-])[O-].[K+].[K+].[K+];C1COCCO1[SPLIT]ClCCl
OB(O)c1ccc2[nH]ccc2c1;CCCc1nc(C)c(Br)c(=O)n1Cc1ccc(-c2ccccc2C#N)cc1;CCCc1nc(C)c(-c2ccc3[nH]ccc3c2)c(=O)n1Cc1ccc(-c2ccccc2C#N)cc1;61.95;20;M0M;B12B;S22S;Cl[Pd]Cl;[Fe+2].c1ccc(P(c2ccccc2)[c-]2cccc2)cc1.c1ccc(P(c2ccccc2)[c-]2cccc2)cc1;O=C([O-])[O-].[Cs+].[Cs+];C1COCCO1[SPLIT]CCOC(C)=O[SPLIT]ClCCl
OB(O)c1ccc(Oc2ccccc2F)cc1;CC(C)(C)OC(=O)N1CCC[C@@H](n2nc(I)c3c(N)ncnc32)C1;CC(C)(C)OC(=O)N1CCC[C@@H](n2nc(-c3ccc(Oc4ccccc4F)cc3)c3c(N)ncnc32)C1;58.65;20;M3M;B12B;S28S;c1ccc([P](c2ccccc2)(c2ccccc2)[Pd]([P](c2ccccc2)(c2ccccc2)c2ccccc2)([P](c2ccccc2)(c2ccccc2)c2ccccc2)[P](c2ccccc2)(c2ccccc2)c2ccccc2)cc1;;O=C([O-])[O-].[Na+].[Na+];C1COCCO1[SPLIT]O
OB(O)c1ccncc1;COc1ccc2c(c1)CN(c1nccc(Nc3ccc(Br)cc3)n1)C2;COc1ccc2c(c1)CN(c1nccc(Nc3ccc(-c4ccncc4)cc3)n1)C2;67.6;20;M0M;B12B;S28S;Cl[Pd]Cl;[Fe+2].c1ccc(P(c2ccccc2)[c-]2cccc2)cc1.c1ccc(P(c2ccccc2)[c-]2cccc2)cc1;O=C([O-])[O-].[K+].[K+];C1COCCO1[SPLIT]O
OB(O)c1ccc(F)nc1;O=C(Nc1ccc(-n2nc(-c3cccnc3)cc2C(F)(F)F)cn1)c1cccc(Br)c1;O=C(Nc1ccc(-n2nc(-c3cccnc3)cc2C(F)(F)F)cn1)c1cccc(-c2ccc(F)nc2)c1;49.8;20;M3M;B12B;S19S;c1ccc([P](c2ccccc2)(c2ccccc2)[Pd]([P](c2ccccc2)(c2ccccc2)c2ccccc2)([P](c2ccccc2)(c2ccccc2)c2ccccc2)[P](c2ccccc2)(c2ccccc2)c2ccccc2)cc1;;O=C([O-])[O-].[Cs+].[Cs+];CN(C)C=O
OB(O)c1cccnc1;Brc1cncc(Br)c1;Brc1cncc(-c2cccnc2)c1;47.95;20;M6M;B16B;S28S;CC(=O)[O-].CC(=O)[O-].[Pd+2];c1ccc(P(c2ccccc2)c2ccccc2)cc1;O=P([O-])([O-])[O-].[K+].[K+].[K+];C1COCCO1[SPLIT]O
COc1ccc2cc(B(O)O)n(C(=O)OC(C)(C)C)c2c1;O=S1(=O)CCCN1c1ccc(I)cc1;COc1ccc2cc(-c3ccc(N4CCCS4(=O)=O)cc3)n(C(=O)OC(C)(C)C)c2c1;98.0;20;M0M;B12B;S19S;Cl[Pd]Cl;[Fe+2].c1ccc(P(c2ccccc2)[c-]2cccc2)cc1.c1ccc(P(c2ccccc2)[c-]2cccc2)cc1;O=C([O-])[O-].[K+].[K+];CN(C)C=O
Cc1cc(B(O)O)ccc1Cl;O=C(Nc1cnc(OCC(F)(F)F)c(Br)c1)c1cccnc1;Cc1cc(-c2cc(NC(=O)c3cccnc3)cnc2OCC(F)(F)F)ccc1Cl;98.4;20;M0M;B12B;S22S;Cl[Pd]Cl;[Fe+2].c1ccc(P(c2ccccc2)[c-]2cccc2)cc1.c1ccc(P(c2ccccc2)[c-]2cccc2)cc1;O=C([O-])[O-].[Na+].[Na+];CCOC(C)=O[SPLIT]Cc1ccccc1
OB(O)c1cccnc1;CCOc1cc2ncc(C(N)=O)c(Nc3ccc(F)cc3F)c2cc1Br;CCOc1cc2ncc(C(N)=O)c(Nc3ccc(F)cc3F)c2cc1-c1cccnc1;63.1;20;M3M;B12B;S28S;c1ccc([P](c2ccccc2)(c2ccccc2)[Pd]([P](c2ccccc2)(c2ccccc2)c2ccccc2)([P](c2ccccc2)(c2ccccc2)c2ccccc2)[P](c2ccccc2)(c2ccccc2)c2ccccc2)cc1;;O=C([O-])[O-].[Cs+].[Cs+];C1COCCO1[SPLIT]O
Cc1cscc1B(O)O;COC(=O)c1ccc(Br)c(C(F)(F)F)c1;COC(=O)c1ccc(-c2cscc2C)c(C(F)(F)F)c1;80.8;20;M3M;B12B;S27S;c1ccc([P](c2ccccc2)(c2ccccc2)[Pd]([P](c2ccccc2)(c2ccccc2)c2ccccc2)([P](c2ccccc2)(c2ccccc2)c2ccccc2)[P](c2ccccc2)(c2ccccc2)c2ccccc2)cc1;;O=C([O-])[O-].[K+].[K+];Cc1ccccc1[SPLIT]O
CCOc1cccc(B(O)O)c1;CC(C)(C)C(=O)c1c[nH]c2ncc(Br)nc12;CCOc1cccc(-c2cnc3[nH]cc(C(=O)C(C)(C)C)c3n2)c1;71.7;20;M0M;B12B;S28S;Cl[Pd]Cl;[Fe+2].c1ccc(P(c2ccccc2)[c-]2cccc2)cc1.c1ccc(P(c2ccccc2)[c-]2cccc2)cc1;O=C([O-])[O-].[K+].[K+];C1COCCO1[SPLIT]O
